FID	IID	pheno_3	pheno_4	pheno_5	pheno_6	pheno_7	pheno_8	pheno_9	pheno_11	pheno_12	pheno_13	pheno_14	pheno_15	pheno_16	pheno_17	pheno_18	pheno_20	pheno_21	pheno_23	pheno_24	pheno_25	pheno_26	pheno_27	pheno_29	pheno_30	pheno_33	pheno_34	pheno_35	pheno_36	pheno_39	pheno_40	pheno_41	pheno_42	pheno_43	pheno_45	pheno_47	pheno_48	pheno_49	pheno_54	pheno_55	pheno_56	pheno_59	pheno_60	pheno_61	pheno_62	pheno_63	pheno_64	pheno_65	pheno_66	pheno_70	pheno_72
6963	6963	116.444016836201	112.143373744727	118.019135595394	115.100614542097	112.149779469553	115.030392654365	111.744488173012	118.518623750748	NA	107.961070901458	114.593401351651	112.982612953517	123.946181205148	112.128266364062	115.053786998026	117.028529052779	123.067577371631	123.006632551039	111.046943109608	116.817362179396	117.21400846319	116.176604976659	114.298043266898	119.072511556845	113.23190915658	112.326168088654	115.905215817001	NA	120.495201062373	112.480224873197	NA	NA	NA	120.025519527678	118.941684660327	NA	NA	NA	114.673937524657	NA	NA	114.328840139381	110.0643738424	NA	116.329285418403	112.278485430313	113.467429389648	117.118016135511	118.500575865701	114.813107326823
6965	6965	118.236389314108	118.35920205228	111.013001032316	118.539336663957	119.114361660282	118.871754505076	NA	121.125749194348	120.403235770125	127.809776480069	111.662343823726	118.355707220852	118.903080260281	112.084706055818	120.280196418087	121.326167508951	117.845233430905	123.924567440644	122.36144570604	112.816513865587	NA	119.12922305733	114.047077491607	117.521990982939	120.056265378067	NA	117.190896217178	NA	112.403574818658	117.525280017189	119.656322257271	124.640117116071	114.097003995106	118.649674854495	119.756180346077	NA	122.264260923316	121.355761913353	112.459004592003	118.374578033475	110.95366107786	117.61921053319	118.851941883639	117.33143835447	115.883254849154	116.00477804433	118.06241210383	119.384421544616	119.945321235743	120.260473773901
6966	6966	NA	NA	122.919550155868	117.182492573232	119.201664629431	116.096325184764	NA	119.167293653811	119.94746679128	120.996454010166	128.672067650437	123.09505062037	118.336749351896	123.258695606667	120.820390913471	NA	116.434571171425	NA	124.053157115945	122.27067173148	NA	121.678287726865	124.064271654225	115.557462984966	122.65777642472	124.579277185252	122.155434591271	120.632845912919	NA	110.523097408345	111.946029334211	116.5448682427	119.048709855686	121.736464196593	120.589441999011	122.257252445455	123.926613845709	123.640569228871	NA	122.994354186829	117.579765568418	118.415419521075	NA	120.340834568657	NA	128.248456586849	123.704729496172	116.993782793833	124.423118708037	NA
6968	6968	124.330396031018	123.734204776042	124.940817286239	121.197729508553	126.195509881633	127.372822834325	117.419251185888	126.695881965377	NA	122.481092497099	124.318080596321	NA	121.629931416469	123.315242064445	120.730249135143	121.763261310308	121.98012786202	125.462014037211	122.99513662607	NA	123.72321549925	123.935876505025	126.424025694583	123.983894451552	125.167695659866	116.774137745605	126.574712627671	122.839854091056	NA	123.443209956415	116.412745456277	122.371855720865	124.889524672043	NA	122.51706580537	123.028660498268	123.477710671434	NA	117.600750807351	120.102014860621	126.925199553993	124.439434946643	126.358083491549	116.444372349862	NA	116.800337745677	NA	123.288243038339	NA	NA
6971	6971	130.628415264469	124.876339432298	121.902399562517	128.68065450395	129.83307015163	126.506655718609	122.975828296438	123.340521283212	129.515726225817	129.929329401605	123.427000111002	NA	120.933279460386	123.727060469717	122.923077129851	125.854679309487	119.283884277195	127.880716658721	123.379134226623	NA	122.589837942662	135.526036228434	128.340088341821	126.920525995514	126.623065567699	123.45147519784	123.671415832905	122.573636606727	125.51993302939	125.432024637416	128.08990884434	127.075623606675	126.405812772551	131.022138198559	130.172878661481	132.267199225584	127.58001539181	128.782171732176	126.92996913721	126.704255111625	130.03526084628	124.647336857262	130.813657715121	125.695775846308	124.319269576801	NA	127.724017774499	131.05148649103	124.045362093021	123.591206518787
6973	6973	122.799373266375	123.183717081805	124.356387230918	127.135100609564	121.670741909997	123.909501620605	120.971880802502	125.571991382154	NA	123.353796382613	122.190973441641	119.88776485595	120.408957234017	121.569397382349	122.841137986991	121.973675613577	122.555241673141	121.594951044505	NA	119.682344199842	118.025657722164	122.606800127854	116.166315154915	121.682513721889	117.228175197231	117.642076668507	123.01602125875	123.213570980566	121.719330886202	124.777284278765	121.170781323596	124.884110009412	125.377801055047	122.531667179517	122.20214617504	123.849198525027	123.83869311381	125.644927386455	129.791736565017	123.937802558425	122.633459884227	122.802283770568	123.277308928197	NA	117.368282836313	126.36566246354	124.244795118375	122.949768983264	124.851094318553	125.589588985106
6975	6975	NA	105.448271704024	NA	112.590990037909	109.412972651716	117.387766694308	NA	117.335945326278	108.874054865301	109.063676112798	116.11165637401	109.286294760953	110.830112729008	111.079454298476	109.209460685205	109.654913344245	113.325740563163	110.26134927414	117.371722869099	112.48659151458	113.006102897655	NA	109.273312380198	114.760077893897	113.75750464542	115.651673585316	115.317631757041	111.203608955817	113.906680835862	112.93483636316	113.460489733581	105.101940828714	111.552800173104	NA	117.22598128881	113.225304378883	104.492507196413	109.085050959634	108.5038311764	116.902209629322	111.022576421576	105.280639505222	116.033483058071	106.590255004447	110.406964233136	105.143985806584	103.235602732019	105.721240893585	111.479181813859	NA
6978	6978	NA	132.323957907322	132.620776510921	127.356801630669	133.098682372968	134.212837859501	NA	130.590908096039	NA	128.312028383183	132.375590716003	NA	NA	NA	NA	NA	133.666414992422	133.999764690219	NA	126.181437221869	NA	132.151554397983	133.578030454474	NA	126.660623693602	121.517402509063	131.039666116975	133.788874600887	131.635293173758	127.673573698824	129.402135856915	132.332493948897	133.988992938713	127.727655860036	133.922911198246	126.197335856042	125.558557925587	130.433069550346	NA	134.888575334448	NA	134.404814128267	124.527684467803	NA	NA	130.20416349075	130.897150772103	NA	128.817464547404	134.193582631312
6979	6979	115.039687643444	119.739874935731	118.631752295805	112.616408324608	114.786840455876	113.627289444923	117.964825210416	112.085966643073	108.263903569806	109.008349250339	109.045326997671	110.12062299044	119.452536738387	113.734398403261	110.303371488859	116.736716808379	NA	NA	118.367558493136	113.900645937793	115.194980610825	NA	113.677483783628	117.986930716546	108.874242850045	118.259014314565	116.228780207116	116.824213960961	112.348713470668	117.172119753776	NA	118.47619147311	111.849485112172	NA	110.931599064088	117.279592504676	116.617851372714	110.966582111622	112.975019634675	NA	115.762492325491	116.46676057803	121.533370776319	NA	116.047302965068	120.428492315992	115.291337510332	111.520368607957	114.167815318716	111.985269355286
6980	6980	124.881077254971	118.647162755115	125.293651928818	120.677134902526	123.46489993617	124.484965017022	120.078101499925	125.893211820775	NA	117.932949979506	122.354713541031	121.25937657906	122.565275549832	122.666303139365	123.182423202117	123.049301049754	123.647676496145	118.300528073138	120.581846284264	NA	122.696308466164	124.735525745961	117.867499098628	123.160924627447	119.180549134853	NA	126.019795496795	123.643992853064	124.850558955279	124.373220222145	124.453165942421	124.841440276575	127.749537723456	123.628357831295	123.775743513415	127.036704813912	NA	121.000870839343	127.327799611064	120.629982691855	126.038847735509	128.092849380899	126.575230599985	122.071500286983	NA	126.905119287132	121.254949893164	126.337997587642	130.683790713937	125.677089160013
6981	6981	111.976075610707	108.372425033505	107.81330005355	114.707821509274	110.531347991565	109.329821214895	111.079614350459	119.005384147697	112.284376913708	108.248822982894	108.317119483442	112.601042099319	110.103586171586	104.586946057215	116.550804974606	110.805138114277	110.038709305855	110.787363794742	110.685395790284	111.221283276656	109.88463971935	108.570304682147	109.546492651022	116.28792613799	106.563485831104	108.749743910579	111.817092189053	113.370434589964	115.46870720187	111.596905226947	107.103938942058	111.556222687491	110.772442527494	107.387535479931	107.523544638576	111.043607891772	106.232321357047	108.391572521419	NA	112.024591474598	112.096362478141	104.159222129633	NA	103.721150780364	NA	NA	110.137389030753	104.489534527733	108.187627348025	107.524850466885
6982	6982	114.62988965304	116.549901850083	116.861070974023	112.303249773344	112.846369984037	116.295431726354	117.135131204829	121.205478903587	115.43347162813	114.610365041419	117.589351486207	118.651964244893	111.824125818519	119.382851335701	119.328520754431	NA	121.261100845378	119.259596925262	118.42698137835	112.119832260512	116.047622095784	113.020943305681	117.871645997088	116.331441026783	115.793030422911	117.792963352204	122.625621545925	116.671035142964	113.934584734056	114.775680593843	114.508094354871	117.57699028392	117.226411713114	NA	121.615743372466	116.789465305952	121.461283727504	116.534232098327	119.407936419757	112.792799411439	113.411772252564	117.997047577403	NA	120.004116702101	114.276980915664	121.400807548099	120.661646384143	112.701658741274	118.273294092887	114.772255793886
6983	6983	117.555377397026	116.633218120293	NA	NA	116.729878217417	120.706679655069	112.468557057244	113.191305513046	119.419602878569	117.708316359609	115.889550850087	NA	112.941777719986	116.527764350925	121.188397120667	123.213895919028	118.391561021157	117.588080714652	114.591610204659	119.211132737453	117.079743209037	119.692039453434	109.866871874141	NA	121.075541705392	NA	NA	118.47378615181	NA	117.614498993999	120.466621854415	114.304180764431	111.627039734198	116.268834457819	122.549018584548	117.233777563973	121.307861952824	113.203253314676	117.781273277595	NA	113.90414907026	114.172052691079	117.962857180901	113.755565097358	NA	122.025525942131	115.487034860263	114.600909998898	122.114608133515	122.170893885762
6984	6984	111.777526467041	115.538935666235	118.794107559591	115.937195048202	116.942045716704	119.758756935993	121.765937739995	122.826373071965	122.661641204149	123.431188975123	119.281266983345	113.586854863639	117.213857044091	119.46279000565	NA	120.309452548824	119.918426190604	116.815244391416	119.403406609648	117.455641609613	120.179758576864	118.149074800191	120.484871188374	115.693956668632	125.109319248445	118.159826790477	NA	118.687493374936	NA	117.520815274921	121.206978558851	117.853324422117	123.308203917044	NA	118.852515407215	119.268846237676	125.295906619458	118.082886805626	119.339144104606	126.537132634203	118.067745888956	NA	118.834744122893	119.560758296591	119.199585998912	NA	NA	122.417126848757	NA	119.544421834108
6985	6985	125.980322938308	NA	127.635965524369	132.47297130098	127.008229480293	129.753140721166	128.050437623231	128.140268733958	NA	131.941328234572	127.384904414787	131.041244599612	128.202078431596	128.742734557986	NA	125.424328911722	NA	124.802002971703	130.183595509232	NA	126.605105144679	NA	128.870877645148	130.751509818399	131.969682850817	NA	128.712232894985	124.810363317429	134.37394210256	132.909062414445	NA	NA	126.765071280216	133.658592462331	128.040609973372	131.938475607251	127.889751472227	126.493461463615	127.336665365997	123.298799849692	123.74609982598	133.918242181535	NA	128.610321485876	129.402995624865	130.555859664653	133.573190231745	127.459600703777	127.756476406712	121.760445972264
6986	6986	113.073330019052	111.502191335895	116.132917957479	113.248226776073	112.725459782851	116.966645514327	NA	113.463290226839	115.903898054886	117.388672864441	111.063879321442	NA	110.574977049992	117.25247924903	115.097746438549	109.480419100414	107.441949405752	107.490503015309	110.182106794763	NA	113.498464146411	NA	110.736522478819	112.364332107301	115.875036548559	110.858948849924	107.290481038289	107.759950163156	117.171205566951	109.629972233434	112.399113662156	109.342972323189	109.739062472425	NA	115.665567691735	110.873304908006	NA	112.815517084238	109.810088134198	116.932349550792	114.851459443406	110.303564025371	109.754925174872	NA	NA	112.115089710854	115.176242837885	118.268569699643	NA	114.73646271574
6987	6987	125.521589583358	125.637573714796	124.257052448827	123.945415570117	120.811152150909	122.381220161482	124.489724887423	123.563456107062	125.090038884506	123.265708683918	122.865032914336	117.193320373849	128.457038028948	124.958251258906	126.355802209599	123.772870798822	NA	124.520093974701	122.8734544247	NA	122.927561775638	NA	125.597893846892	126.33947168906	NA	NA	124.478912234607	NA	125.042403724073	127.454108310686	122.368393416427	121.979221407293	123.867452987487	128.906630127838	130.851976177891	NA	120.646495950004	123.705516243389	115.490964828737	NA	NA	128.560699134443	NA	NA	NA	NA	129.869310242445	117.374895846066	122.611532486645	NA
6989	6989	127.181303557929	126.180378190958	125.7164386867	NA	126.250100296287	122.795029402777	NA	126.859603881867	131.316346700581	128.769961324264	131.043155914516	128.643570238378	127.319171070927	127.842219252273	127.222071035109	128.286380005073	NA	128.278737644045	130.032146695257	125.857109706132	126.275501226614	124.583972623373	134.268054686562	NA	129.59826957731	128.284427995312	125.275083999713	NA	129.222293582802	123.926411226518	129.752549603273	121.292535478573	129.528166061949	128.399950231081	130.264603440292	127.445016883215	125.651134749993	124.688318229805	131.844057058472	NA	125.277130626832	126.641238730783	118.835005294059	124.877482941122	127.767543639202	NA	NA	124.411234990736	NA	NA
6990	6990	130.082239646402	128.679950501571	124.436434659133	123.458721595628	124.527204535803	NA	130.152284527473	125.705729590225	125.534708205229	121.769243320466	129.082592740608	NA	128.924801040461	124.563464639168	NA	128.816227420151	125.015859483616	125.805140306254	NA	121.566863566222	132.157902654505	127.405333171572	122.501416127332	NA	127.842036993088	NA	NA	130.097997999731	130.430170028724	123.654214865416	NA	121.707343484138	127.099677150689	128.313171474656	135.122113410131	125.023981037696	123.64020370664	124.608132058793	130.788511933162	NA	123.902842707911	123.350447986252	125.630353219962	NA	126.353981703222	125.622780246111	126.782036777447	124.951252058888	122.192543527421	NA
